Data_year,Type_habitat,loyer_median,loyer_moyen,loyer_mensuel_median,surface_moyenne,nombre_observations,Ville
2023.0,,"13,8","13,7",920.0,67.0,270.0,Lille
2023.0,,"14,7","14,0",650.0,52.0,2243.0,Lille
2023.0,,,,,,5.0,Lille
2023.0,,"12,1","12,3",1238.0,106.0,143.0,Lille
2023.0,,,,,,8.0,Lille
2023.0,,"18,1","17,8",481.0,27.0,607.0,Lille
2023.0,,"14,6","14,3",630.0,44.0,1035.0,Lille
2023.0,,"12,7","13,2",850.0,67.0,453.0,Lille
2023.0,,"12,1","12,3",1200.0,99.0,135.0,Lille
2023.0,,"18,2","17,9",480.0,27.0,608.0,Lille
2023.0,,"14,7","14,4",630.0,44.0,1037.0,Lille
2023.0,,"12,8","13,2",855.0,67.0,455.0,Lille
2023.0,,"15,3","14,5",640.0,49.0,1303.0,Lille
2023.0,,,,,,7.0,Lille
2023.0,,"18,9","18,9",495.0,26.0,468.0,Lille
2023.0,,"15,1","14,9",641.0,44.0,506.0,Lille
2023.0,,"13,8","13,7",920.0,67.0,268.0,Lille
2023.0,,"12,3","11,8",1150.0,95.0,54.0,Lille
2023.0,,"18,9","18,9",495.0,26.0,468.0,Lille
2023.0,,"15,1","14,9",641.0,44.0,506.0,Lille
2023.0,,"13,8","13,7",920.0,67.0,270.0,Lille
2023.0,,"12,3","11,8",1150.0,98.0,59.0,Lille
2023.0,,"14,7","14,0",650.0,52.0,2243.0,Lille
2023.0,,,,,,13.0,Lille
2023.0,,"18,1","17,8",481.0,27.0,607.0,Lille
2023.0,,"14,6","14,3",630.0,44.0,1035.0,Lille
2023.0,,"12,7","13,2",850.0,67.0,453.0,Lille
2023.0,,"12,1","12,3",1200.0,99.0,135.0,Lille
2023.0,,"18,2","17,9",480.0,27.0,608.0,Lille
2023.0,,"14,7","14,4",630.0,44.0,1037.0,Lille
2023.0,,"12,8","13,2",855.0,67.0,455.0,Lille
2023.0,,"12,1","12,3",1238.0,106.0,143.0,Lille
2023.0,,"15,3","14,4",638.0,50.0,1292.0,Lille
2023.0,,"16,3","15,0",609.0,46.0,530.0,Lille
2023.0,,"14,7","14,1",650.0,52.0,762.0,Lille
2023.0,,"13,7","13,0",644.0,60.0,268.0,Lille
2023.0,,"14,2","13,3",750.0,60.0,101.0,Lille
2023.0,,"13,2","12,7",630.0,60.0,167.0,Lille
2023.0,,"15,3","14,7",630.0,50.0,614.0,Lille
2023.0,,"15,3","14,5",640.0,49.0,232.0,Lille
2023.0,,"15,2","14,8",612.0,50.0,382.0,Lille
2023.0,,"14,9","14,2",653.0,50.0,1142.0,Lille
2023.0,,"15,0","14,5",660.0,51.0,368.0,Lille
2023.0,,"14,7","14,1",651.0,50.0,774.0,Lille
2023.0,,"14,5","13,5",690.0,54.0,230.0,Lille
2023.0,,"15,1","14,4",690.0,56.0,72.0,Lille
2023.0,,"14,3","13,1",681.0,53.0,158.0,Lille
2023.0,,"15,3","14,4",638.0,50.0,1292.0,Lille
2023.0,,"16,3","15,0",609.0,46.0,530.0,Lille
2023.0,,"14,7","14,1",650.0,52.0,762.0,Lille
2023.0,,"13,7","13,0",644.0,60.0,268.0,Lille
2023.0,,"14,2","13,3",750.0,60.0,101.0,Lille
2023.0,,"13,2","12,7",630.0,60.0,167.0,Lille
2023.0,,"15,3","14,7",630.0,50.0,614.0,Lille
2023.0,,"15,3","14,5",640.0,49.0,232.0,Lille
2023.0,,"15,2","14,8",612.0,50.0,382.0,Lille
2023.0,,"14,9","14,2",653.0,50.0,1142.0,Lille
2023.0,,"15,0","14,5",660.0,51.0,368.0,Lille
2023.0,,"14,7","14,1",651.0,50.0,774.0,Lille
2023.0,,"14,5","13,5",690.0,54.0,230.0,Lille
2023.0,,"15,1","14,4",690.0,56.0,72.0,Lille
2023.0,,"14,3","13,1",681.0,53.0,158.0,Lille
2023.0,Maison,,,,,20.0,Lille
2023.0,Maison,,,,,7.0,Lille
2023.0,Maison,,,,,13.0,Lille
2023.0,Maison,,,,,20.0,Lille
2023.0,Maison,,,,,7.0,Lille
2023.0,Maison,,,,,2.0,Lille
2023.0,Maison,,,,,5.0,Lille
2023.0,Maison,,,,,13.0,Lille
2023.0,Maison,,,,,5.0,Lille
2023.0,Maison,,,,,8.0,Lille
2023.0,Maison,,,,,7.0,Lille
2023.0,Maison,,,,,7.0,Lille
2023.0,Maison,,,,,13.0,Lille
2023.0,Maison,,,,,13.0,Lille
2023.0,Maison,,,,,14.0,Lille
2023.0,Maison,,,,,4.0,Lille
2023.0,Maison,,,,,10.0,Lille
2023.0,Maison,,,,,3.0,Lille
2023.0,Maison,,,,,1.0,Lille
2023.0,Maison,,,,,2.0,Lille
2023.0,Maison,,,,,3.0,Lille
2023.0,Maison,,,,,2.0,Lille
2023.0,Maison,,,,,1.0,Lille
2023.0,Maison,,,,,,Lille
2023.0,Maison,,,,,,Lille
2023.0,Maison,,,,,14.0,Lille
2023.0,Maison,,,,,4.0,Lille
2023.0,Maison,,,,,10.0,Lille
2023.0,Maison,,,,,3.0,Lille
2023.0,Maison,,,,,1.0,Lille
2023.0,Maison,,,,,2.0,Lille
2023.0,Maison,,,,,3.0,Lille
2023.0,Maison,,,,,2.0,Lille
2023.0,Maison,,,,,1.0,Lille
2023.0,Maison,,,,,,Lille
2023.0,Maison,,,,,,Lille
2023.0,Appartement,"15,0","14,2",645.0,50.0,3526.0,Lille
2023.0,Appartement,"18,7","18,3",490.0,27.0,1075.0,Lille
2023.0,Appartement,"14,9","14,5",632.0,44.0,1541.0,Lille
2023.0,Appartement,"13,3","13,4",876.0,67.0,721.0,Lille
2023.0,Appartement,"12,3","12,1",1196.0,97.0,189.0,Lille
2023.0,Appartement,"18,7","18,3",490.0,27.0,1075.0,Lille
2023.0,Appartement,"14,9","14,5",632.0,44.0,1541.0,Lille
2023.0,Appartement,"13,3","13,4",876.0,67.0,721.0,Lille
2023.0,Appartement,"12,3","12,1",1196.0,97.0,189.0,Lille
2023.0,Appartement,"15,3","14,6",640.0,49.0,1296.0,Lille
2023.0,Appartement,"18,9","18,9",495.0,26.0,468.0,Lille
2023.0,Appartement,"15,1","14,9",641.0,44.0,506.0,Lille
2023.0,Appartement,"13,8","13,7",920.0,67.0,268.0,Lille
2023.0,Appartement,"12,3","11,8",1150.0,95.0,54.0,Lille
2023.0,Appartement,"14,7","14,1",650.0,51.0,2230.0,Lille
2023.0,Appartement,"18,1","17,8",481.0,27.0,607.0,Lille
2023.0,Appartement,"14,6","14,3",630.0,44.0,1035.0,Lille
2023.0,Appartement,"12,7","13,2",850.0,67.0,453.0,Lille
2023.0,Appartement,"12,1","12,3",1200.0,99.0,135.0,Lille
2023.0,Appartement,"15,3","14,6",640.0,49.0,1296.0,Lille
2023.0,Appartement,"18,9","18,9",495.0,26.0,468.0,Lille
2023.0,Appartement,"15,1","14,9",641.0,44.0,506.0,Lille
2023.0,Appartement,"13,8","13,7",920.0,67.0,268.0,Lille
2023.0,Appartement,"12,3","11,8",1150.0,95.0,54.0,Lille
2023.0,Appartement,"14,7","14,1",650.0,51.0,2230.0,Lille
2023.0,Appartement,"18,1","17,8",481.0,27.0,607.0,Lille
2023.0,Appartement,"14,6","14,3",630.0,44.0,1035.0,Lille
2023.0,Appartement,"12,7","13,2",850.0,67.0,453.0,Lille
2023.0,Appartement,"12,1","12,3",1200.0,99.0,135.0,Lille
2023.0,Appartement,"15,3","14,5",630.0,48.0,1278.0,Lille
2023.0,Appartement,"16,3","15,1",605.0,45.0,526.0,Lille
2023.0,Appartement,"14,7","14,1",646.0,51.0,752.0,Lille
2023.0,Appartement,"13,7","13,2",632.0,55.0,265.0,Lille
2023.0,Appartement,"14,2","13,2",750.0,59.0,100.0,Lille
2023.0,Appartement,"13,3","13,1",630.0,51.0,165.0,Lille
2023.0,Appartement,"15,3","14,7",628.0,49.0,611.0,Lille
2023.0,Appartement,"15,3","14,6",640.0,48.0,230.0,Lille
2023.0,Appartement,"15,2","14,8",610.0,50.0,381.0,Lille
2023.0,Appartement,"14,9","14,2",653.0,50.0,1142.0,Lille
2023.0,Appartement,"15,0","14,5",660.0,51.0,368.0,Lille
2023.0,Appartement,"14,7","14,1",651.0,50.0,774.0,Lille
2023.0,Appartement,"14,5","13,5",690.0,54.0,230.0,Lille
2023.0,Appartement,"15,1","14,4",690.0,56.0,72.0,Lille
2023.0,Appartement,"14,3","13,1",681.0,53.0,158.0,Lille
2023.0,Appartement,"15,3","14,5",630.0,48.0,1278.0,Lille
2023.0,Appartement,"16,3","15,1",605.0,45.0,526.0,Lille
2023.0,Appartement,"14,7","14,1",646.0,51.0,752.0,Lille
2023.0,Appartement,"13,7","13,2",632.0,55.0,265.0,Lille
2023.0,Appartement,"14,2","13,2",750.0,59.0,100.0,Lille
2023.0,Appartement,"13,3","13,1",630.0,51.0,165.0,Lille
2023.0,Appartement,"15,3","14,7",628.0,49.0,611.0,Lille
2023.0,Appartement,"15,3","14,6",640.0,48.0,230.0,Lille
2023.0,Appartement,"15,2","14,8",610.0,50.0,381.0,Lille
2023.0,Appartement,"14,9","14,2",653.0,50.0,1142.0,Lille
2023.0,Appartement,"15,0","14,5",660.0,51.0,368.0,Lille
2023.0,Appartement,"14,7","14,1",651.0,50.0,774.0,Lille
2023.0,Appartement,"14,5","13,5",690.0,54.0,230.0,Lille
2023.0,Appartement,"15,1","14,4",690.0,56.0,72.0,Lille
2023.0,Appartement,"14,3","13,1",681.0,53.0,158.0,Lille
2023.0,,"13,8","13,0",612.0,52.0,4478.0,Lille
2023.0,,"13,6","12,6",750.0,56.0,55.0,Lille
2023.0,,"11,7","11,3",1000.0,96.0,364.0,Lille
2023.0,,"11,4","11,1",1080.0,101.0,154.0,Lille
2023.0,,"17,1","17,1",455.0,27.0,1138.0,Lille
2023.0,,"14,1","13,9",600.0,43.0,1905.0,Lille
2023.0,,"11,9","11,7",780.0,66.0,1016.0,Lille
2023.0,,"11,7","11,4",942.0,90.0,210.0,Lille
2023.0,,"17,2","17,1",453.0,27.0,1139.0,Lille
2023.0,,"14,2","13,9",600.0,43.0,1921.0,Lille
2023.0,,"11,9","11,7",780.0,66.0,1054.0,Lille
2023.0,,"11,7","11,3",962.0,91.0,209.0,Lille
2023.0,,"17,1","17,1",455.0,27.0,1138.0,Lille
2023.0,,"14,1","13,9",600.0,43.0,1905.0,Lille
2023.0,,"11,9","11,7",780.0,66.0,1016.0,Lille
2023.0,,"11,7","11,4",942.0,90.0,210.0,Lille
2023.0,,"17,2","17,1",453.0,27.0,1139.0,Lille
2023.0,,"14,2","13,9",600.0,43.0,1921.0,Lille
2023.0,,"11,9","11,7",780.0,66.0,1054.0,Lille
2023.0,,"11,7","11,3",1000.0,96.0,364.0,Lille
2023.0,,"14,4","13,4",620.0,49.0,1470.0,Lille
2023.0,,,,,,12.0,Lille
2023.0,,"11,5","10,9",904.0,88.0,99.0,Lille
2023.0,,,,,,35.0,Lille
2023.0,,"17,5","17,3",453.0,27.0,437.0,Lille
2023.0,,"14,4","14,3",604.0,42.0,607.0,Lille
2023.0,,"12,2","12,4",800.0,65.0,315.0,Lille
2023.0,,"11,6","11,0",911.0,87.0,64.0,Lille
2023.0,,"17,5","17,3",453.0,27.0,437.0,Lille
2023.0,,"14,6","14,4",605.0,42.0,611.0,Lille
2023.0,,"12,2","12,5",800.0,65.0,323.0,Lille
2023.0,,"13,6","12,8",605.0,53.0,3008.0,Lille
2023.0,,,,,,43.0,Lille
2023.0,,"11,7","11,4",1080.0,100.0,265.0,Lille
2023.0,,"11,7","11,2",1217.0,105.0,119.0,Lille
2023.0,,"17,0","16,9",455.0,27.0,701.0,Lille
2023.0,,"14,0","13,7",598.0,43.0,1298.0,Lille
2023.0,,"11,6","11,4",763.0,66.0,701.0,Lille
2023.0,,"11,7","11,7",1030.0,93.0,146.0,Lille
2023.0,,"17,0","16,9",453.0,27.0,702.0,Lille
2023.0,,"14,0","13,6",599.0,44.0,1310.0,Lille
2023.0,,"11,6","11,4",764.0,67.0,731.0,Lille
2023.0,,"14,4","13,4",620.0,49.0,1470.0,Lille
2023.0,,,,,,47.0,Lille
2023.0,,"17,5","17,3",453.0,27.0,437.0,Lille
2023.0,,"14,4","14,3",604.0,42.0,607.0,Lille
2023.0,,"12,2","12,4",800.0,65.0,315.0,Lille
2023.0,,"11,6","11,0",911.0,87.0,64.0,Lille
2023.0,,"17,5","17,3",453.0,27.0,437.0,Lille
2023.0,,"14,6","14,4",605.0,42.0,611.0,Lille
2023.0,,"12,2","12,5",800.0,65.0,323.0,Lille
2023.0,,"11,5","10,9",904.0,88.0,99.0,Lille
2023.0,,"13,6","12,8",605.0,53.0,3008.0,Lille
2023.0,,"11,8","11,3",1080.0,94.0,162.0,Lille
2023.0,,"17,0","16,9",455.0,27.0,701.0,Lille
2023.0,,"14,0","13,7",598.0,43.0,1298.0,Lille
2023.0,,"11,6","11,4",763.0,66.0,701.0,Lille
2023.0,,"11,7","11,7",1030.0,93.0,146.0,Lille
2023.0,,"17,0","16,9",453.0,27.0,702.0,Lille
2023.0,,"14,0","13,6",599.0,44.0,1310.0,Lille
2023.0,,"11,6","11,4",764.0,67.0,731.0,Lille
2023.0,,"11,7","11,4",1080.0,100.0,265.0,Lille
2023.0,,"14,3","13,0",558.0,47.0,1104.0,Lille
2023.0,,"15,0","13,7",590.0,46.0,450.0,Lille
2023.0,,"14,0","12,6",550.0,48.0,654.0,Lille
2023.0,,"11,9","11,5",700.0,64.0,325.0,Lille
2023.0,,"13,5","12,9",725.0,60.0,93.0,Lille
2023.0,,"11,4","11,1",690.0,65.0,232.0,Lille
2023.0,,"13,9","13,5",574.0,48.0,927.0,Lille
2023.0,,"14,4","13,5",573.0,46.0,294.0,Lille
2023.0,,"13,6","13,4",574.0,49.0,633.0,Lille
2023.0,,"13,9","13,2",650.0,55.0,1220.0,Lille
2023.0,,"14,5","13,0",630.0,51.0,361.0,Lille
2023.0,,"13,7","13,4",667.0,58.0,859.0,Lille
2023.0,,"13,4","13,1",714.0,59.0,902.0,Lille
2023.0,,"13,4","13,5",717.0,57.0,272.0,Lille
2023.0,,"13,3","12,9",708.0,60.0,630.0,Lille
2023.0,,"14,3","13,0",558.0,47.0,1104.0,Lille
2023.0,,"15,0","13,7",590.0,46.0,450.0,Lille
2023.0,,"14,0","12,6",550.0,48.0,654.0,Lille
2023.0,,"11,9","11,5",700.0,64.0,325.0,Lille
2023.0,,"13,5","12,9",725.0,60.0,93.0,Lille
2023.0,,"11,4","11,1",690.0,65.0,232.0,Lille
2023.0,,"13,9","13,5",574.0,48.0,927.0,Lille
2023.0,,"14,4","13,5",573.0,46.0,294.0,Lille
2023.0,,"13,6","13,4",574.0,49.0,633.0,Lille
2023.0,,"13,9","13,2",650.0,55.0,1220.0,Lille
2023.0,,"14,5","13,0",630.0,51.0,361.0,Lille
2023.0,,"13,7","13,4",667.0,58.0,859.0,Lille
2023.0,,"13,4","13,1",714.0,59.0,902.0,Lille
2023.0,,"13,4","13,5",717.0,57.0,272.0,Lille
2023.0,,"13,3","12,9",708.0,60.0,630.0,Lille
2023.0,Maison,"11,7","11,3",962.0,91.0,209.0,Lille
2023.0,Maison,"13,6","12,6",750.0,56.0,55.0,Lille
2023.0,Maison,"11,4","11,1",1080.0,101.0,154.0,Lille
2023.0,Maison,"11,7","11,3",962.0,91.0,209.0,Lille
2023.0,Maison,,,,,47.0,Lille
2023.0,Maison,,,,,12.0,Lille
2023.0,Maison,,,,,35.0,Lille
2023.0,Maison,"11,8","11,3",1080.0,94.0,162.0,Lille
2023.0,Maison,,,,,43.0,Lille
2023.0,Maison,"11,7","11,2",1217.0,105.0,119.0,Lille
2023.0,Maison,,,,,47.0,Lille
2023.0,Maison,,,,,47.0,Lille
2023.0,Maison,"11,8","11,3",1080.0,94.0,162.0,Lille
2023.0,Maison,"11,8","11,3",1080.0,94.0,162.0,Lille
2023.0,Maison,"10,5","10,2",720.0,79.0,65.0,Lille
2023.0,Maison,,,,,17.0,Lille
2023.0,Maison,,,,,48.0,Lille
2023.0,Maison,,,,,35.0,Lille
2023.0,Maison,,,,,8.0,Lille
2023.0,Maison,,,,,27.0,Lille
2023.0,Maison,,,,,30.0,Lille
