Ville;Type_bien;loyer_median;loyer_mensuel_median;surface_moyenne;nombre_observations;prix_achat_median;surface_median;loyer_annuel;rendement_%
Lyon;Appartement;14,2;724.0;55.0;526.0;2942813.7499999995;604.0;8688.0;0.2952276541456285
Lyon;Appartement;13,7;735.0;56.0;974.0;2942813.7499999995;604.0;8820.0;0.2997131571782279
Lyon;Appartement;13,2;600.0;48.0;1143.0;2942813.75;604.0;7200.0;0.24466380177814515
Lyon;Appartement;16,5;475.0;32.0;308.0;2942813.7499999995;604.0;5700.0;0.19369217640769829
Lyon;Appartement;13,5;600.0;45.0;512.0;2942813.75;604.0;7200.0;0.24466380177814515
Lyon;Appartement;11,8;737.0;64.0;240.0;2942813.7499999995;604.0;8844.0;0.300528703184155
Lyon;Appartement;11,0;928.0;88.0;83.0;2942813.75;604.0;11136.0;0.37841334675019783
Lyon;Appartement;13,8;600.0;47.0;488.0;2942813.75;604.0;7200.0;0.24466380177814515
Lyon;Appartement;12,7;602.0;48.0;655.0;2942813.75;604.0;7224.0;0.2454793477840723
Lyon;Appartement;11,9;660.0;57.0;639.0;2942813.75;604.0;7920.0;0.26913018195595967
Lyon;Appartement;16,5;450.0;29.0;94.0;2942813.75;604.0;5400.0;0.18349785133360885
Lyon;Appartement;13,5;610.0;46.0;179.0;2942813.7499999995;604.0;7320.0;0.24874153180778094
Lyon;Appartement;11,2;700.0;64.0;235.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;10,0;798.0;79.0;131.0;2942813.75;604.0;9576.0;0.32540285636493305
Lyon;Appartement;11,3;700.0;59.0;173.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;12,2;653.0;56.0;466.0;2942813.7499999995;604.0;7836.0;0.2662757709352147
Lyon;Appartement;12,0;687.0;61.0;490.0;2942813.7499999995;604.0;8244.0;0.2801400530359763
Lyon;Appartement;15,7;485.0;31.0;111.0;2942813.75;604.0;5820.0;0.197769906437334
Lyon;Appartement;12,5;618.0;49.0;165.0;2942813.75;604.0;7416.0;0.2520037158314895
Lyon;Appartement;10,4;725.0;68.0;126.0;2942813.75;604.0;8700.0;0.29563542714859203
Lyon;Appartement;11,0;927.0;89.0;88.0;2942813.75;604.0;11124.0;0.37800557374723426
Lyon;Appartement;12,9;700.0;66.0;149.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;11,4;685.0;60.0;341.0;2942813.7500000005;604.0;8220.0;0.279324507030049
Lyon;Appartement;13,2;750.0;59.0;954.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;18,5;500.0;28.0;155.0;2942813.7499999995;604.0;6000.0;0.20388650148178764
Lyon;Appartement;14,1;654.0;46.0;378.0;2942813.7499999995;604.0;7848.0;0.2666835439381782
Lyon;Appartement;11,9;820.0;68.0;310.0;2942813.7500000005;604.0;9840.0;0.3343738624301317
Lyon;Appartement;11,7;1080.0;92.0;111.0;2942813.75;604.0;12960.0;0.44039484320066125
Lyon;Appartement;14,1;780.0;59.0;307.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;12,6;710.0;59.0;647.0;2942813.75;604.0;8520.0;0.2895188321041384
Lyon;Appartement;13,9;732.0;55.0;1500.0;2942813.7500000005;604.0;8784.0;0.298489838169337
Lyon;Appartement;15,8;460.0;29.0;239.0;2942813.75;604.0;5520.0;0.18757558136324462
Lyon;Appartement;14,9;657.0;45.0;623.0;2942813.75;604.0;7884.0;0.26790686294706895
Lyon;Appartement;13,1;835.0;64.0;519.0;2942813.75;604.0;10020.0;0.34049045747458534
Lyon;Appartement;12,5;1045.0;90.0;119.0;2942813.7500000005;604.0;12540.0;0.4261227880969361
Lyon;Appartement;14,2;724.0;55.0;526.0;2942813.7499999995;604.0;8688.0;0.2952276541456285
Lyon;Appartement;13,7;735.0;56.0;974.0;2942813.7499999995;604.0;8820.0;0.2997131571782279
Lyon;Appartement;12,5;690.0;59.0;3807.0;2942813.7499999995;604.0;8280.0;0.281363372044867
Lyon;Appartement;16,6;481.0;28.0;352.0;2942813.75;604.0;5772.0;0.1961388144254797
Lyon;Appartement;14,2;620.0;46.0;1069.0;2942813.75;604.0;7440.0;0.25281926183741665
Lyon;Appartement;11,9;780.0;65.0;1328.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;10,3;800.0;83.0;1058.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;16,6;481.0;28.0;352.0;2942813.75;604.0;5772.0;0.1961388144254797
Lyon;Appartement;14,2;620.0;46.0;1069.0;2942813.75;604.0;7440.0;0.25281926183741665
Lyon;Appartement;11,9;780.0;65.0;1328.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;10,3;800.0;83.0;1058.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;13,0;768.0;59.0;1001.0;2942813.75;604.0;9216.0;0.31316966627602577
Lyon;Appartement;17,3;524.0;27.0;136.0;2942813.75;604.0;6288.0;0.21367305355291344
Lyon;Appartement;15,0;642.0;45.0;356.0;2942813.7500000005;604.0;7704.0;0.2617902679026153
Lyon;Appartement;12,7;825.0;66.0;349.0;2942813.7499999995;604.0;9900.0;0.33641272744494966
Lyon;Appartement;10,9;892.0;83.0;160.0;2942813.75;604.0;10704.0;0.3637335186435091
Lyon;Appartement;12,1;672.0;59.0;2806.0;2942813.7499999995;604.0;8064.0;0.2740234579915226
Lyon;Appartement;16,6;466.0;28.0;216.0;2942813.75;604.0;5592.0;0.19002221938102606
Lyon;Appartement;13,9;607.0;46.0;713.0;2942813.7499999995;604.0;7284.0;0.24751821279889022
Lyon;Appartement;11,5;750.0;64.0;979.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;10,0;794.0;83.0;898.0;2942813.75;604.0;9528.0;0.32377176435307875
Lyon;Appartement;13,0;768.0;59.0;1001.0;2942813.75;604.0;9216.0;0.31316966627602577
Lyon;Appartement;17,3;524.0;27.0;136.0;2942813.75;604.0;6288.0;0.21367305355291344
Lyon;Appartement;15,0;642.0;45.0;356.0;2942813.7500000005;604.0;7704.0;0.2617902679026153
Lyon;Appartement;12,7;825.0;66.0;349.0;2942813.7499999995;604.0;9900.0;0.33641272744494966
Lyon;Appartement;10,9;892.0;83.0;160.0;2942813.75;604.0;10704.0;0.3637335186435091
Lyon;Appartement;12,1;672.0;59.0;2806.0;2942813.7499999995;604.0;8064.0;0.2740234579915226
Lyon;Appartement;16,6;466.0;28.0;216.0;2942813.75;604.0;5592.0;0.19002221938102606
Lyon;Appartement;13,9;607.0;46.0;713.0;2942813.7499999995;604.0;7284.0;0.24751821279889022
Lyon;Appartement;11,5;750.0;64.0;979.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;10,0;794.0;83.0;898.0;2942813.75;604.0;9528.0;0.32377176435307875
Lyon;Appartement;14,1;631.0;51.0;302.0;2942813.75;604.0;7572.0;0.25730476487001597
Lyon;Appartement;19,3;500.0;27.0;93.0;2942813.7499999995;604.0;6000.0;0.20388650148178764
Lyon;Appartement;15,6;610.0;42.0;104.0;2942813.7499999995;604.0;7320.0;0.24874153180778094
Lyon;Appartement;11,7;785.0;63.0;83.0;2942813.75;604.0;9420.0;0.3201018073264066
Lyon;Appartement;14,6;658.0;48.0;122.0;2942813.75;604.0;7896.0;0.2683146359500325
Lyon;Appartement;13,7;610.0;52.0;180.0;2942813.7499999995;604.0;7320.0;0.24874153180778094
Lyon;Appartement;10,9;633.0;58.0;1400.0;2942813.75;604.0;7596.0;0.2581203108759431
Lyon;Appartement;12,7;570.0;44.0;248.0;2942813.75;604.0;6840.0;0.2324306116892379
Lyon;Appartement;11,0;635.0;58.0;535.0;2942813.7499999995;604.0;7620.0;0.2589358568818703
Lyon;Appartement;9,9;696.0;71.0;581.0;2942813.7499999995;604.0;8352.0;0.28381001006264844
Lyon;Appartement;11,9;663.0;56.0;245.0;2942813.75;604.0;7956.0;0.2703535009648504
Lyon;Appartement;10,7;621.0;58.0;1155.0;2942813.75;604.0;7452.0;0.2532270348403802
Lyon;Appartement;11,1;700.0;68.0;730.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;12,9;468.0;36.0;61.0;2942813.75;604.0;5616.0;0.1908377653869532
Lyon;Appartement;11,8;570.0;49.0;184.0;2942813.75;604.0;6840.0;0.2324306116892379
Lyon;Appartement;10,8;766.0;71.0;231.0;2942813.75;604.0;9192.0;0.3123541202700986
Lyon;Appartement;10,0;800.0;89.0;254.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;11,2;780.0;69.0;148.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;10,7;675.0;68.0;582.0;2942813.7499999995;604.0;8100.0;0.27524677700041333
Lyon;Appartement;12,7;800.0;62.0;428.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;21,6;430.0;25.0;52.0;2942813.75;604.0;5160.0;0.17534239127433734
Lyon;Appartement;13,7;635.0;49.0;135.0;2942813.7499999995;604.0;7620.0;0.2589358568818703
Lyon;Appartement;12,6;865.0;68.0;139.0;2942813.7499999995;604.0;10380.0;0.3527236475634926
Lyon;Appartement;11,1;1004.0;95.0;102.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Appartement;12,9;855.0;62.0;147.0;2942813.75;604.0;10260.0;0.3486459175338568
Lyon;Appartement;12,4;772.0;62.0;281.0;2942813.7500000005;604.0;9264.0;0.31480075828788
Lyon;Appartement;13,9;704.0;53.0;947.0;2942813.75;604.0;8448.0;0.287072194086357
Lyon;Appartement;16,6;498.0;28.0;110.0;2942813.7499999995;604.0;5976.0;0.20307095547586052
Lyon;Appartement;15,1;648.0;44.0;398.0;2942813.7499999995;604.0;7776.0;0.2642369059203968
Lyon;Appartement;12,9;809.0;64.0;340.0;2942813.75;604.0;9708.0;0.32988835939753236
Lyon;Appartement;12,5;1078.0;90.0;99.0;2942813.75;604.0;12936.0;0.4395792971947341
Lyon;Appartement;14,0;800.0;55.0;339.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;13,9;691.0;52.0;608.0;2942813.7499999995;604.0;8292.0;0.2817711450478305
Lyon;Appartement;14,1;631.0;51.0;302.0;2942813.75;604.0;7572.0;0.25730476487001597
Lyon;Appartement;19,3;500.0;27.0;93.0;2942813.7499999995;604.0;6000.0;0.20388650148178764
Lyon;Appartement;15,6;610.0;42.0;104.0;2942813.7499999995;604.0;7320.0;0.24874153180778094
Lyon;Appartement;11,7;785.0;63.0;83.0;2942813.75;604.0;9420.0;0.3201018073264066
Lyon;Appartement;14,6;658.0;48.0;122.0;2942813.75;604.0;7896.0;0.2683146359500325
Lyon;Appartement;13,7;610.0;52.0;180.0;2942813.7499999995;604.0;7320.0;0.24874153180778094
Lyon;Appartement;10,9;633.0;58.0;1400.0;2942813.75;604.0;7596.0;0.2581203108759431
Lyon;Appartement;12,7;570.0;44.0;248.0;2942813.75;604.0;6840.0;0.2324306116892379
Lyon;Appartement;11,0;635.0;58.0;535.0;2942813.7499999995;604.0;7620.0;0.2589358568818703
Lyon;Appartement;9,9;696.0;71.0;581.0;2942813.7499999995;604.0;8352.0;0.28381001006264844
Lyon;Appartement;11,9;663.0;56.0;245.0;2942813.75;604.0;7956.0;0.2703535009648504
Lyon;Appartement;10,7;621.0;58.0;1155.0;2942813.75;604.0;7452.0;0.2532270348403802
Lyon;Appartement;11,1;700.0;68.0;730.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;12,9;468.0;36.0;61.0;2942813.75;604.0;5616.0;0.1908377653869532
Lyon;Appartement;11,8;570.0;49.0;184.0;2942813.75;604.0;6840.0;0.2324306116892379
Lyon;Appartement;10,8;766.0;71.0;231.0;2942813.75;604.0;9192.0;0.3123541202700986
Lyon;Appartement;10,0;800.0;89.0;254.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;11,2;780.0;69.0;148.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;10,7;675.0;68.0;582.0;2942813.7499999995;604.0;8100.0;0.27524677700041333
Lyon;Appartement;12,7;800.0;62.0;428.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;21,6;430.0;25.0;52.0;2942813.75;604.0;5160.0;0.17534239127433734
Lyon;Appartement;13,7;635.0;49.0;135.0;2942813.7499999995;604.0;7620.0;0.2589358568818703
Lyon;Appartement;12,6;865.0;68.0;139.0;2942813.7499999995;604.0;10380.0;0.3527236475634926
Lyon;Appartement;11,1;1004.0;95.0;102.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Appartement;12,9;855.0;62.0;147.0;2942813.75;604.0;10260.0;0.3486459175338568
Lyon;Appartement;12,4;772.0;62.0;281.0;2942813.7500000005;604.0;9264.0;0.31480075828788
Lyon;Appartement;13,9;704.0;53.0;947.0;2942813.75;604.0;8448.0;0.287072194086357
Lyon;Appartement;16,6;498.0;28.0;110.0;2942813.7499999995;604.0;5976.0;0.20307095547586052
Lyon;Appartement;15,1;648.0;44.0;398.0;2942813.7499999995;604.0;7776.0;0.2642369059203968
Lyon;Appartement;12,9;809.0;64.0;340.0;2942813.75;604.0;9708.0;0.32988835939753236
Lyon;Appartement;12,5;1078.0;90.0;99.0;2942813.75;604.0;12936.0;0.4395792971947341
Lyon;Appartement;14,0;800.0;55.0;339.0;2942813.75;604.0;9600.0;0.3262184023708602
Lyon;Appartement;13,9;691.0;52.0;608.0;2942813.7499999995;604.0;8292.0;0.2817711450478305
Lyon;Maison;12,4;1036.0;94.0;164.0;2942813.7499999995;604.0;12432.0;0.42245283107026405
Lyon;Maison;12,4;1036.0;94.0;164.0;2942813.7499999995;604.0;12432.0;0.42245283107026405
Lyon;Maison;15,8;1004.0;76.0;50.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Maison;11,7;1110.0;104.0;114.0;2942813.7499999995;604.0;13320.0;0.45262803328956863
Lyon;Maison;15,8;1004.0;76.0;50.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Maison;15,8;1004.0;76.0;50.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Maison;11,7;1110.0;104.0;114.0;2942813.7499999995;604.0;13320.0;0.45262803328956863
Lyon;Maison;11,7;1110.0;104.0;114.0;2942813.7499999995;604.0;13320.0;0.45262803328956863
Lyon;Maison;10,5;1004.0;86.0;59.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Maison;10,5;1004.0;86.0;59.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Maison;10,5;1004.0;86.0;59.0;2942813.7500000005;604.0;12048.0;0.40940409497542946
Lyon;Appartement;12,7;741.0;64.0;2770.0;2942813.7499999995;604.0;8892.0;0.30215979519600933
Lyon;Appartement;16,9;490.0;33.0;323.0;2942813.75;604.0;5880.0;0.19980877145215187
Lyon;Appartement;13,4;623.0;47.0;978.0;2942813.75;604.0;7476.0;0.2540425808463074
Lyon;Appartement;12,2;803.0;67.0;1047.0;2942813.75;604.0;9636.0;0.3274417213797509
Lyon;Appartement;10,5;951.0;95.0;422.0;2942813.7499999995;604.0;11412.0;0.3877921258183601
Lyon;Appartement;16,9;490.0;33.0;323.0;2942813.75;604.0;5880.0;0.19980877145215187
Lyon;Appartement;13,4;623.0;47.0;978.0;2942813.75;604.0;7476.0;0.2540425808463074
Lyon;Appartement;12,2;803.0;67.0;1047.0;2942813.75;604.0;9636.0;0.3274417213797509
Lyon;Appartement;10,5;951.0;95.0;422.0;2942813.7499999995;604.0;11412.0;0.3877921258183601
Lyon;Appartement;13,2;700.0;58.0;923.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;20,2;459.0;25.0;133.0;2942813.7500000005;604.0;5508.0;0.18716780836028102
Lyon;Appartement;13,7;630.0;47.0;349.0;2942813.75;604.0;7560.0;0.2568969918670524
Lyon;Appartement;12,1;914.0;70.0;310.0;2942813.7499999995;604.0;10968.0;0.37270452470870785
Lyon;Appartement;10,6;901.0;89.0;131.0;2942813.75;604.0;10812.0;0.3674034756701813
Lyon;Appartement;12,5;752.0;65.0;1847.0;2942813.75;604.0;9024.0;0.3066452982286086
Lyon;Appartement;16,3;500.0;36.0;190.0;2942813.7499999995;604.0;6000.0;0.20388650148178764
Lyon;Appartement;13,4;612.0;47.0;629.0;2942813.75;604.0;7344.0;0.24955707781370806
Lyon;Appartement;12,3;788.0;67.0;737.0;2942813.75;604.0;9456.0;0.3213251263352973
Lyon;Appartement;10,5;958.0;96.0;291.0;2942813.7500000005;604.0;11496.0;0.390646536839105
Lyon;Appartement;13,2;700.0;58.0;923.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;20,2;459.0;25.0;133.0;2942813.7500000005;604.0;5508.0;0.18716780836028102
Lyon;Appartement;13,7;630.0;47.0;349.0;2942813.75;604.0;7560.0;0.2568969918670524
Lyon;Appartement;12,1;914.0;70.0;310.0;2942813.7499999995;604.0;10968.0;0.37270452470870785
Lyon;Appartement;10,6;901.0;89.0;131.0;2942813.75;604.0;10812.0;0.3674034756701813
Lyon;Appartement;12,5;752.0;65.0;1847.0;2942813.75;604.0;9024.0;0.3066452982286086
Lyon;Appartement;16,3;500.0;36.0;190.0;2942813.7499999995;604.0;6000.0;0.20388650148178764
Lyon;Appartement;13,4;612.0;47.0;629.0;2942813.75;604.0;7344.0;0.24955707781370806
Lyon;Appartement;12,3;788.0;67.0;737.0;2942813.75;604.0;9456.0;0.3213251263352973
Lyon;Appartement;10,5;958.0;96.0;291.0;2942813.7500000005;604.0;11496.0;0.390646536839105
Lyon;Appartement;12,7;900.0;73.0;554.0;2942813.75;604.0;10800.0;0.3669957026672177
Lyon;Appartement;17,7;580.0;45.0;89.0;2942813.75;604.0;6960.0;0.23650834171887364
Lyon;Appartement;14,6;621.0;46.0;200.0;2942813.75;604.0;7452.0;0.2532270348403802
Lyon;Appartement;11,4;868.0;70.0;185.0;2942813.7499999995;604.0;10416.0;0.35394696657238334
Lyon;Appartement;11,8;990.0;108.0;80.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Appartement;14,7;630.0;55.0;194.0;2942813.75;604.0;7560.0;0.2568969918670524
Lyon;Appartement;12,1;944.0;81.0;360.0;2942813.75;604.0;11328.0;0.384937714797615
Lyon;Appartement;11,2;750.0;66.0;505.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;12,7;580.0;53.0;118.0;2942813.75;604.0;6960.0;0.23650834171887364
Lyon;Appartement;11,1;750.0;66.0;235.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;9,8;931.0;85.0;116.0;2942813.75;604.0;11172.0;0.37963666575908855
Lyon;Appartement;12,7;715.0;61.0;150.0;2942813.7499999995;604.0;8580.0;0.29155769711895635
Lyon;Appartement;11,2;750.0;68.0;355.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;12,7;695.0;61.0;379.0;2942813.7499999995;604.0;8340.0;0.28340223705968487
Lyon;Appartement;15,8;458.0;33.0;62.0;2942813.75;604.0;5496.0;0.18676003535731747
Lyon;Appartement;13,1;576.0;47.0;101.0;2942813.75;604.0;6912.0;0.23487724970701934
Lyon;Appartement;12,3;870.0;73.0;140.0;2942813.7499999995;604.0;10440.0;0.35476251257831054
Lyon;Appartement;10,3;1050.0;97.0;76.0;2942813.7500000005;604.0;12600.0;0.4281616531117539
Lyon;Appartement;15,1;715.0;58.0;94.0;2942813.7499999995;604.0;8580.0;0.29155769711895635
Lyon;Appartement;12,4;693.0;62.0;285.0;2942813.7499999995;604.0;8316.0;0.2825866910537577
Lyon;Appartement;13,4;744.0;60.0;597.0;2942813.75;604.0;8928.0;0.3033831142049
Lyon;Appartement;16,8;625.0;31.0;73.0;2942813.75;604.0;7500.0;0.2548581268522345
Lyon;Appartement;13,4;612.0;47.0;231.0;2942813.75;604.0;7344.0;0.24955707781370806
Lyon;Appartement;13,2;871.0;63.0;199.0;2942813.7499999995;604.0;10452.0;0.3551702855812741
Lyon;Appartement;14,1;1280.0;94.0;94.0;2942813.7500000005;604.0;15360.0;0.5219494437933762
Lyon;Appartement;13,2;700.0;60.0;275.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;13,4;780.0;60.0;322.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;13,0;716.0;61.0;735.0;2942813.75;604.0;8592.0;0.29196547012191987
Lyon;Appartement;16,3;506.0;30.0;63.0;2942813.7499999995;604.0;6072.0;0.2063331394995691
Lyon;Appartement;14,0;652.0;46.0;328.0;2942813.7499999995;604.0;7824.0;0.26586799793225113
Lyon;Appartement;13,0;874.0;67.0;288.0;2942813.75;604.0;10488.0;0.3563936045901648
Lyon;Appartement;10,1;859.0;88.0;56.0;2942813.7499999995;604.0;10308.0;0.35027700954571117
Lyon;Appartement;12,9;695.0;59.0;210.0;2942813.7499999995;604.0;8340.0;0.28340223705968487
Lyon;Appartement;13,2;738.0;61.0;525.0;2942813.7499999995;604.0;8856.0;0.3009364761871186
Lyon;Appartement;12,7;900.0;73.0;554.0;2942813.75;604.0;10800.0;0.3669957026672177
Lyon;Appartement;17,7;580.0;45.0;89.0;2942813.75;604.0;6960.0;0.23650834171887364
Lyon;Appartement;14,6;621.0;46.0;200.0;2942813.75;604.0;7452.0;0.2532270348403802
Lyon;Appartement;11,4;868.0;70.0;185.0;2942813.7499999995;604.0;10416.0;0.35394696657238334
Lyon;Appartement;11,8;990.0;108.0;80.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Appartement;14,7;630.0;55.0;194.0;2942813.75;604.0;7560.0;0.2568969918670524
Lyon;Appartement;12,1;944.0;81.0;360.0;2942813.75;604.0;11328.0;0.384937714797615
Lyon;Appartement;11,2;750.0;66.0;505.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;12,7;580.0;53.0;118.0;2942813.75;604.0;6960.0;0.23650834171887364
Lyon;Appartement;11,1;750.0;66.0;235.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;9,8;931.0;85.0;116.0;2942813.75;604.0;11172.0;0.37963666575908855
Lyon;Appartement;12,7;715.0;61.0;150.0;2942813.7499999995;604.0;8580.0;0.29155769711895635
Lyon;Appartement;11,2;750.0;68.0;355.0;2942813.75;604.0;9000.0;0.30582975222268144
Lyon;Appartement;12,7;695.0;61.0;379.0;2942813.7499999995;604.0;8340.0;0.28340223705968487
Lyon;Appartement;15,8;458.0;33.0;62.0;2942813.75;604.0;5496.0;0.18676003535731747
Lyon;Appartement;13,1;576.0;47.0;101.0;2942813.75;604.0;6912.0;0.23487724970701934
Lyon;Appartement;12,3;870.0;73.0;140.0;2942813.7499999995;604.0;10440.0;0.35476251257831054
Lyon;Appartement;10,3;1050.0;97.0;76.0;2942813.7500000005;604.0;12600.0;0.4281616531117539
Lyon;Appartement;15,1;715.0;58.0;94.0;2942813.7499999995;604.0;8580.0;0.29155769711895635
Lyon;Appartement;12,4;693.0;62.0;285.0;2942813.7499999995;604.0;8316.0;0.2825866910537577
Lyon;Appartement;13,4;744.0;60.0;597.0;2942813.75;604.0;8928.0;0.3033831142049
Lyon;Appartement;16,8;625.0;31.0;73.0;2942813.75;604.0;7500.0;0.2548581268522345
Lyon;Appartement;13,4;612.0;47.0;231.0;2942813.75;604.0;7344.0;0.24955707781370806
Lyon;Appartement;13,2;871.0;63.0;199.0;2942813.7499999995;604.0;10452.0;0.3551702855812741
Lyon;Appartement;14,1;1280.0;94.0;94.0;2942813.7500000005;604.0;15360.0;0.5219494437933762
Lyon;Appartement;13,2;700.0;60.0;275.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;13,4;780.0;60.0;322.0;2942813.7499999995;604.0;9360.0;0.3180629423115887
Lyon;Appartement;13,0;716.0;61.0;735.0;2942813.75;604.0;8592.0;0.29196547012191987
Lyon;Appartement;16,3;506.0;30.0;63.0;2942813.7499999995;604.0;6072.0;0.2063331394995691
Lyon;Appartement;14,0;652.0;46.0;328.0;2942813.7499999995;604.0;7824.0;0.26586799793225113
Lyon;Appartement;13,0;874.0;67.0;288.0;2942813.75;604.0;10488.0;0.3563936045901648
Lyon;Appartement;10,1;859.0;88.0;56.0;2942813.7499999995;604.0;10308.0;0.35027700954571117
Lyon;Appartement;12,9;695.0;59.0;210.0;2942813.7499999995;604.0;8340.0;0.28340223705968487
Lyon;Appartement;13,2;738.0;61.0;525.0;2942813.7499999995;604.0;8856.0;0.3009364761871186
Lyon;Maison;11,4;998.0;98.0;151.0;2942813.75;604.0;11976.0;0.40695745695764807
Lyon;Maison;11,4;998.0;98.0;151.0;2942813.75;604.0;11976.0;0.40695745695764807
Lyon;Maison;11,4;990.0;90.0;107.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Maison;11,4;990.0;90.0;107.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Maison;11,4;990.0;90.0;107.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Maison;11,4;990.0;81.0;58.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Maison;11,4;990.0;81.0;58.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Maison;11,4;990.0;81.0;58.0;2942813.7499999995;604.0;11880.0;0.40369527293393953
Lyon;Appartement;11,6;650.0;59.0;2588.0;2942813.7499999995;604.0;7800.0;0.265052451926324
Lyon;Appartement;13,7;468.0;33.0;277.0;2942813.75;604.0;5616.0;0.1908377653869532
Lyon;Appartement;13,8;569.0;44.0;1028.0;2942813.75;604.0;6828.0;0.23202283868627432
Lyon;Appartement;10,8;700.0;64.0;954.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;10,2;875.0;87.0;329.0;2942813.75;604.0;10500.0;0.35680137759312835
Lyon;Appartement;13,7;468.0;33.0;277.0;2942813.75;604.0;5616.0;0.1908377653869532
Lyon;Appartement;13,8;569.0;44.0;1028.0;2942813.75;604.0;6828.0;0.23202283868627432
Lyon;Appartement;10,8;700.0;64.0;954.0;2942813.75;604.0;8400.0;0.2854411020745027
Lyon;Appartement;10,2;875.0;87.0;329.0;2942813.75;604.0;10500.0;0.35680137759312835
Lyon;Appartement;13,0;675.0;55.0;818.0;2942813.7499999995;604.0;8100.0;0.27524677700041333
Lyon;Appartement;18,0;473.0;31.0;104.0;2942813.75;604.0;5676.0;0.19287663040177108
Lyon;Appartement;15,1;616.0;41.0;339.0;2942813.75;604.0;7392.0;0.25118816982556236
Lyon;Appartement;11,7;756.0;62.0;283.0;2942813.75;604.0;9072.0;0.3082763902404629
Lyon;Appartement;10,2;950.0;90.0;92.0;2942813.7499999995;604.0;11400.0;0.38738435281539657
Lyon;Appartement;11,3;630.0;60.0;1770.0;2942813.75;604.0;7560.0;0.2568969918670524
Lyon;Appartement;13,4;450.0;34.0;173.0;2942813.75;604.0;5400.0;0.18349785133360885
Lyon;Appartement;13,4;566.0;45.0;689.0;2942813.7499999995;604.0;6792.0;0.2307995196773836
Lyon;Appartement;10,5;669.0;65.0;671.0;2942813.75;604.0;8028.0;0.27280013898263183
Lyon;Appartement;9,6;790.0;86.0;237.0;2942813.75;604.0;9480.0;0.32214067234122445
Lyon;Appartement;13,0;675.0;55.0;818.0;2942813.7499999995;604.0;8100.0;0.27524677700041333
Lyon;Appartement;18,0;473.0;31.0;104.0;2942813.75;604.0;5676.0;0.19287663040177108
Lyon;Appartement;15,1;616.0;41.0;339.0;2942813.75;604.0;7392.0;0.25118816982556236
Lyon;Appartement;11,7;756.0;62.0;283.0;2942813.75;604.0;9072.0;0.3082763902404629
